dataset,image_path,text
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00161.png,وتقوم بذلك شركة تستعمل الوسائل الحديثة، تحرّت في مواضع عديدة من
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00162.png,الحجاز الذهب والفضة ومعادن أخرى، فوجدت أماكن عديدة، استغلت
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00163.png,"قديماً لاستخراج ""التبر"" منها، ولكنها تركتها لعدم يمكنها من الحصول على"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00164.png,الذهب منها بصورة تجارية، تأتيها بأرياح حسنة، واكتفت بتوسيع عملها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00165.png,"في ""مهد الذهب""، لأنه من أغزر تلك الأماكن"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00166.png,"وقد عثرت الشركة في أثناء بحثها عن الذهب في ""مهد الذهب"" على أدوات"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00167.png,استعملها الأولون قبل الإسلام في استخراج الذهب واستخلاصه من شوائبه،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00168.png,مثل رحى وأدوات تنظيف وِمدقات ومصابيح، وشاهدت آثار القوم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00169.png,في حفر العروق التي تكوّن الذهب، وأمثال ذلك مما يدل على إن هذا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00170.png,المكان كان منجماً للذهب قبل الإسلام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00171.png,فالجمل أذن هو الذي فتح لأهل جزيرة العرب آفاق البوادي، ووسع
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00172.png,البداوة عندهم، حتى جعلها عالماً خاصاً @ يقابل عالم الحضارة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00173.png,في الجزيرة  وهو الذي صار لهم واسطة لنقل الأموال @ بالطرق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00174.png,البرية الطويلة التي تربط أجزاء الجزيرة بعضها ببعض، و تربط طرق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00175.png,الجزيرة مع الطرق الخارجية  و بفضل الجمل القادر على تحمل العطش
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00176.png,الحمل و في عالم التجارة و الاقتصاد  و من حق العربي إذا ما عبّر عن
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00177.png,الغنى إن يعبر بكثرة ما عند الإنسان من إبل
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00178.png,وقد عرف الجمل بوجود غزيرة الانتقام فيه، و بعدم نسيانه أذى
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00179.png,من يؤذيه، لذلك زعم أنه يبقى حاقدا على المسيء إليه حتى ينتقم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00180.png,"من و لو بعد زمن طويل, و يظن بأنها من فعل ""كَمَلَ"" ""جَمَلَ"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00181.png,"كامل"" ""جامل""، أي انتقم، مع أنها تعني ""حَمَلَ"" أيضا  و"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00182.png,فقد كانت تكاليف الخيل، كثيرة لا يتحملها إلا ذوو الدخل الحسن، فالخيل في حاجة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00183.png,إلى عناية ورعاية، وطعامها للمحافظة على صحتها يكلف باهظاً  فلا بد من تقديم الحشائش
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00184.png,والحبوب لها ثم إن مجال استعمالها في البادية محدود لأنها لا تستطيع تحمل جوع الصحراء
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00185.png,وعطشها تحمل الجمل، كما أنها لا تستطيع السير في رمال البوادي المهلكة المتعبة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00186.png,القبائل الساكنة في مضارب قريبة من الأرياف ومن الحضر، تشتري الخيل وتعتني بها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00187.png,للمحافظة على حياتها في الدفاع والهجوم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00188.png,العمل في البوادي ذات الرمال، كما أنها لا تستطيع الصبر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00189.png,"استعمالها هو ""داوود""، ومنذ ذلك الحين،أقبلوا على تربيتها والاستفادة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00190.png,منها في أرض فلسطين  ويظهر إن قدماء العبرانيين لم يكونوا يعرفون البغال،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00191.png,والبقر من الحيوانات القديمة في بلاد العرب، وهي من الحيوانات الملازمة لأهل
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00192.png,الحضر في الغالب، ولا سيما لأهل الريف، أما الأعراب فإن استفادتهم منها غير
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00193.png,البادية، لذلك لم يقبلوا عليها، ولم يعتنوا بتربيتها، بل ربما نظروا إلى أصحابها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00194.png,نظرة ازدراء وعدم احترام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00195.png,وعرفت جزيرة العرب الأسد، الذي قلّ وجوده فيها في الإسلام، ويظهر من كثرة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00196.png,أسمائه في اللغة ومن ورود اسمه في الشعر الجاهلي، أنه كان كثيراً فيها،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00197.png,"وقد اشتهرت أماكن خاصة منها يكثرة أسودها حتى قيل لها ""مآسد"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00198.png,"والواحدة ""مأسدة""  ومن هذه الأماكن ""عثّر""، واليها نسبت ""أسود عثر""،"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00199.png,"و ""عتود"" وهي قرية نسبت إليها الأسود كذلك"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00200.png,كان الجاهليون يصطادونه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00201.png,"وقد فزع جيش ""أسرحدون"" في أثناء اختراقه البادية من كثرة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00202.png,الثعابين والحيات التي كانت تثور عليهم وتقفز أمامهم كما يقول
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00203.png,"نص ""أسرحدون""  وذكر إن من بينها ثعابين ذات رأسين، وأن"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00204.png,"من بينها ما له جناح فيطير  ولما مرّ الجيش بأرض ""بوزو""  وجد"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00205.png,الأرض مغطاة بالثعابين والعقارب، وهي في كثرتها مثل الذباب والبعوض
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00206.png,والظاهر إن البوادي كانت منازل طيبة للثعابين  وقد تذمر الاسرائيليون من
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00207.png,الثعابين الطائرة وفزعوا منها عندما كانوا يقطعون البوادي والفيافي في طريقهم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00208.png,"إلى فلسطين  وقد أفزعت السياح المحدثين والمستشرقين، ومنهم ""لورنس"" الذي هاله ما"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00209.png,"رأى من كثرة الثعابين في الأماكن التي نزل بها وفي جملتها ""وادي السرحان"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00210.png,والسمك هو من أهم مواد  العيش لسكان سواحل الجزيرة، يعيشون عليه ويبيعونه لحماً جافاً و
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00211.png,يصدرونه إلى الأماكن البعيدة ويحملون الطري منه إلى الأماكن التي لا تبعد كثيراً عن الساحل  و
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00212.png,يجفف ويدق ليكون طعاماً عند الحاجة إليه، كما يكون صعاما لحيواناتهم كذلك  ولا يزال سكان
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00213.png,السواحل يصيدون السمك بالطرق التي تعوّد آهل الجاهلية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00214.png,و ليست لدينا في الزمن الحاضر دراسات علمية دقيقة عن أنواع الحيوانات التي عاشت في جزيرة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00215.png,العرب في العصور السحيقة لما قبل الإسلام  فما عثر عليه من بقايا عظام قديم، أو أصداف و محار،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00216.png,هو قليل لا يكفي لإعطاء أحكام علمية عن حيوانات جزيرة العرب في العصور البرنزية و الحديدية و الحجرية،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00217.png,أو ما قبل هذه العصور
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00218.png,وكما أفاد الجمل أهله الفوائد المذكورة المعلومة، من ناحية حمله ولحمه وجلده ووبره، كذلك أفادت النخلة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00219.png,سكان جزيرة العرب @  فوائد عديدة، حية وميتة، أفادتهم في تقديم ثمرة صارت إداماً للعرب،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00220.png,وطبّاً يستطبون بها لمعالجة عدد من الأمراض  ومادة استخرجوا منها دبساً وخمراً وشراباً، وأفادهم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00221.png,كل جزء من أجزائها، حتى أنهم لم يتركوا شيئاً
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00222.png,وكائن له هذه الفوائد والمنفعة، ينمو ويثمر بسهولة ويسر،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\validation_00223.png,لا بد إن يثمن ويقدر، ويميز على غيره  وهذا صارت النخلة
